text_id,title_tl,title_ar,au_id_id,genre_id,perm,permbib,pdf,pg_rng,word_len,collection,contrib
1141,Fatḥ Bāb al-ʿInāya bi-Sharḥ al-Niqāya,فتح باب العناية بشرح النقاية,421,الفقه الحنفي,-,"محمد نزار تميم، هيثم نزار تميم :: دار الأرقم بن أبي الأرقم - بيروت الأولى، ١٤١٨ هـ - ١٩٩٧ م",-,1754,529324,MaktabaShamelaAM,A. Musto
1142,Fatḥ al-ʿAzīz bi-Sharḥ al-Wajīz = al-Sharḥ al-Kabīr li-al-Rāfiʿī,فتح العزيز بشرح الوجيز = الشرح الكبير للرافعي,434,الفقه الشافعي,-,:: دار الفكر,-,6056,820222,MaktabaShamelaAM,A. Musto
1144,Laṭāʾif al-Maʿārif fī-mā li-Mawāsim al-ʿĀm min al-Waẓāʾif ed. ʿAwaḍ Allāh,لطائف المعارف فيما لمواسم العام من الوظائف - ت عوض الله,184,الرقائق والآداب والأذكار,-,"طارق بن عوض الله :: المكتب الإسلامي، بيروت الأولى، ١٤٢٨ هـ - ٢٠٠٧ م",-,574,117739,MaktabaShamelaAM,A. Musto
1147,Ṣaḥīḥ Sunan al-Nasāʾī,صحيح سنن النسائي,414,التخريج والأطراف,-,":: مكتب التربية العربي لدول الخليج - الرياض الأولى، ١٤٠٩ هـ - ١٩٨٨ م",-,1168,248449,MaktabaShamelaAM,A. Musto
1148,Ḍaʿīf Sunan al-Nasāʾī,ضعيف سنن النسائي,414,التخريج والأطراف,-,":: المكتب الإسلامي، بيروت الأولى، ١٤٠١١ هـ - ١٩٩٠ م",-,279,39600,MaktabaShamelaAM,A. Musto
1149,Bughyat al-Muqtaṣid Sharḥ Bidāyat al-Mujtahid,بغية المقتصد شرح بداية المجتهد,1975,الفقه المالكي,-,":: دار ابن حزم، بيروت - لبنان الأولى، ١٤٤٠ هـ - ٢٠١٩ م",-,10175,1478967,MaktabaShamelaAM,A. Musto
1150,Ḥaṣr Ḥarf al-Ẓāʾ,حصر حرف الظاء,1770,الغريب والمعاجم,-,"حاتم الضامن :: دار البشائر، دمشق - سورية الأولى، ١٤٢٤ هـ - ٢٠٠٣ م",-,10,740,MaktabaShamelaAM,A. Musto
1151,Laṭāʾif al-Maʿārif fī-mā li-Mawāsim al-ʿĀm min al-Waẓāʾif ed. ʿĀmir,لطائف المعارف فيما لمواسم العام من الوظائف - ت عامر,184,الرقائق والآداب والأذكار,-,"عامر بن علي ياسين :: دار بن خزيمة للنشر والتوزيع - الرياض الأولى، ١٤٢٨ هـ - ٢٠٠٧ م",-,739,124405,MaktabaShamelaAM,A. Musto
1152,Laṭāʾif al-Maʿārif fī-mā li-Mawāsim al-ʿĀm min al-Waẓāʾif ed. al-Sawwās,لطائف المعارف فيما لمواسم العام من الوظائف - ت السواس,184,الرقائق والآداب والأذكار,-,"ياسين محمد السواس :: دار ابن كثير، دمشق - بيروت الخامسة، ١٤٢٠ هـ - ١٩٩٩ م",-,583,123642,MaktabaShamelaAM,A. Musto
1153,al-Sharḥ al-Kabīr ʿalā al-Muqniʿ ed. al-Manār,الشرح الكبير على المقنع - ط المنار,578,الفقه الحنبلي,-,::,-,7422,1637706,MaktabaShamelaAM,A. Musto
1154,Mukhtaṣar Ṭabaqāt al-Ḥanābila ed. al-Taraqqī,مختصر طبقات الحنابلة - ط الترقي,1976,التراجم والطبقات,-,:: مطبعة الترقى - دمشق,-,186,54315,MaktabaShamelaAM,A. Musto
1157,al-Jāmiʿ al-Kabīr li-Muḥammad ibn al-Ḥasan,الجامع الكبير لمحمد بن الحسن,277,الفقه الحنفي,-,":: لجنة إحياء المعارف النعمانية بحيدر آباد الدكن بالهند، الطبعة الأولى ١٣٥٦ هـ - ١٩٣٧ م، أشرف على طبعه: رضوان محمد رضوان، وكيل اللجنة بمصر",-,384,110212,MaktabaShamelaAM,A. Musto
1158,Sharḥ Sunan Ibn Mājah li-Mughalṭāy ed. Abū al-ʿAynayn,شرح سنن ابن ماجه لمغلطاي - ت أبو العينين,1071,شروح الحديث,-,":: دار ابن عباس، الدقهلية - مصر",-,1969,450734,MaktabaShamelaAM,A. Musto
1160,Bughyat al-Ṭalab fī Tārīkh Ḥalab ed. al-Furqān,بغية الطلب فى تاريخ حلب - ط الفرقان,702,التراجم والطبقات,-,"المهدي عيد الرواضية :: مؤسسة الفرقان للتراث الإسلامي - مركز دراسات المخطوطات الإسلامية، لندن - إنجلترا الأولى، ١٤٣٨ هـ - ٢٠١٦ م",-,6378,1230680,MaktabaShamelaAM,A. Musto
1161,Tārīkh al-Birzālī al-Muqtafī li-Tārīkh Abī Shāma ed. al-ʿUthaymīn,تاريخ البرزالي المقتفي لتاريخ أبي شامة - ت العثيمين,1625,التراجم والطبقات,-,"د عبد الرحمن بن سليمان العثيمين, د تركي بن فهد بن عبد الله آل سعود, د بشار عواد معروف :: الآثار الشرقية للنشر والتوزيع (عمان - الأردن)، دار ابن حزم (بيروت - لبنان) الأولى، ١٤٤٠ هـ - ٢٠١٩ م",-,2505,383885,MaktabaShamelaAM,A. Musto
1163,al-Jawāhir al-Muḍiyya fī Ṭabaqāt al-Ḥanafiyya ed. al-Ḥulw,الجواهر المضية فى طبقات الحنفية - ت الحلو,1746,التراجم والطبقات,-,"د عبد الفتاح محمد الحلو [ت ١٤١٥ هـ] :: دار هجر للطباعة والنشر - القاهرة الثانية، ١٤١٣ هـ - ١٩٩٣ م",-,3157,334226,MaktabaShamelaAM,A. Musto
1165,al-Takmila li-al-Fārisī,التكملة للفارسي,2408,النحو والصرف,-,"د كاظم بحر المرجان :: عالم الكتب، بيروت - لبنان الثانية، ١٤١٩ هـ - ١٩٩٩ مـ",-,634,75990,MaktabaShamelaAM,A. Musto
1166,Tasmiyat al-Ikhwa alladhīna Ruwiya ʿanhum al-Ḥadīth,تسمية الإخوة الذين روي عنهم الحديث,216,الأنساب,-,"باسم فيصل الجوابرة :: دار الراية للنشر والتوزيع، السعودية - الرياض الأولى، ١٤٠٨ هـ - ١٩٨٨ م",-,107,8033,MaktabaShamelaAM,A. Musto
1167,Tasmiyat man Ruwiya ʿanhu min Awlād al-ʿAshara ed. al-Jawābira,تسمية من روي عنه من أولاد العشرة - ت الجوابرة,472,الأنساب,-,"باسم فيصل الجوابرة :: دار الراية للنشر والتوزيع، السعودية - الرياض الأولى، ١٤٠٨ هـ - ١٩٨٨ م",-,141,8379,MaktabaShamelaAM,A. Musto
1168,al-Aḥkām li-ʿAbd al-Malik ibn Ḥabīb,الأحكام لعبد الملك بن حبيب,1781,الفقه المالكي,-,"الدكتور أحمد بن عبد الكريم نجيب :: وزارة الأوقاف والشؤون الإسلامية - دولة قطر الأولى، ١٤٣٥ هـ - ٢٠١٤ هـ",-,198,41825,MaktabaShamelaAM,A. Musto
1172,al-Maghānim al-Muṭāba fī Maʿālim Ṭāba,المغانم المطابة في معالم طابة,211,البلدان والرحلات,-,":: مركز بحوث ودراسات المدينة المنورة الأولى، ١٤٢٣ هـ - ٢٠٠٢ م",-,1351,179800,MaktabaShamelaAM,A. Musto
1174,Juzʾ fī Bayʿ Ummahāt al-Awlād,جزء في بيع أمهات الأولاد,3,مسائل فقهية,-,"عمر بن سليمان الحفيان :: مؤسسة الرسالة، بيروت - لبنان الأولى، ١٤٢٧ هـ - ٢٠٠٦ م",-,152,19785,MaktabaShamelaAM,A. Musto
1176,al-Mudallisīn,المدلسين,253,التراجم والطبقات,-,"د رفعت فوزي عبد المطلب، د. نافذ حسين حماد :: دار الوفاء الأولى ١٤١٥هـ، ١٩٩٥م",-,91,3008,MaktabaShamelaAM,A. Musto
1184,al-Jawhar al-Naqī,الجوهر النقي,417,التخريج والأطراف,-,:: دار الفكر,-,2308,263642,MaktabaShamelaAM,A. Musto
1186,Ṭabaqāt al-Mudallisīn = Taʿrīf Ahl al-Taqdīs bi-Marātib al-Mawṣūfīn bi-al-Tadlīs,طبقات المدلسين = تعريف أهل التقديس بمراتب الموصوفين بالتدليس,202,التراجم والطبقات,-,"د. عاصم بن عبدالله القريوتي :: مكتبة المنار - عمان الأولى، ١٤٠٣ - ١٩٨٣",-,69,7991,MaktabaShamelaAM,A. Musto
1187,al-Tabyīn li-Asmāʾ al-Mudallisīn,التبيين لأسماء المدلسين,361,التراجم والطبقات,-,يحيى شفيق حسن :: دار الكتب العلمية - بيروت الاولى ١٤٠٦ هـ - ١٩٨٦ م,-,111,6395,MaktabaShamelaAM,A. Musto
1211,Sirāj al-Murīdīn fī Sabīl al-Dīn,سراج المريدين فى سبيل الدين,22,الرقائق والآداب والأذكار,-,":: دار التحديث الكتانية (طنجة - المغرب، بيروت - لبنان) الأولى، ١٤٣٨ هـ - ٢٠١٧ م",-,0,0,MaktabaShamelaAM,A. Musto
1212,Muʿjam Shuyūkh Ibn al-Aʿrābī ed. al-ʿIlmiyya,معجم شيوخ ابن الأعرابي - ط العلمية,517,كتب السنة,-,"محمود محمد نصار، السيد يوسف أحمد :: دار الكتب العلمية، بيروت - لبنان الأولى، ١٤١٩ هـ - ١٩٩٨ م",-,0,0,MaktabaShamelaAM,A. Musto
1214,Muʿjam Lughat al-Fuqahāʾ,معجم لغة الفقهاء,353,الغريب والمعاجم,-,":: دار النفائس للطباعة والنشر والتوزيع الثانية، ١٤٠٨ هـ - ١٩٨٨ م",-,499,95730,MaktabaShamelaAM,A. Musto
1216,Ḍaʿīf Sunan al-Tirmidhī,ضعيف سنن الترمذي,414,كتب السنة,-,":: المكتب الاسلامي - بيروت الأولى، ١٤١١ هـ - ١٩٩١ م",-,601,96614,MaktabaShamelaAM,A. Musto
1217,Taʿṭīr al-Anām fī Taʿbīr al-Manām,تعطير الأنام في تعبير المنام,916,علوم أخرى,-,:: دار الفكر - بيروت,-,378,251041,MaktabaShamelaAM,A. Musto
1218,Nayl al-Awṭār Sharḥ Muntaqā al-Akhbār ed. Ḥallāq,نيل الأوطار شرح منتقى الأخبار - ت حلاق,100,شروح الحديث,-,"محمد صبحي بن حسن حلاق :: دار ابن الجوزي للنشر والتوزيع، السعودية الأولى، ١٤٢٧ هـ",-,0,0,MaktabaShamelaAM,A. Musto
1224,Hadī al-Sārī Muqaddimat Fatḥ al-Bārī ed. al-Salafiyya,هدي الساري مقدمة فتح الباري - ط السلفية,202,شروح الحديث,-,:: المكتبة السلفية - مصر «السلفية الأولى» ١٣٨٠ هـ,-,0,0,MaktabaShamelaAM,A. Musto
1237,al-Sirr al-Maṣūn ʿalā Kashf al-Ẓunūn - Qiṭʿa minhu,السر المصون على كشف الظنون - قطعة منه,2317,فهارس الكتب والأدلة,-,"الشيخ سليم يوسف :: دار الفكر - بيروت، لبنان الأولى، ١٤٢٣ هـ‍ - ٢٠٠٢ م",-,0,0,MaktabaShamelaAM,A. Musto
1240,Dhayl Kashf al-Ẓunūn - al-Ṭihrānī,ذيل كشف الظنون - الطهراني,2309,فهارس الكتب والأدلة,-,":: المكتبة الإسلامية والجعفري تبريزي - طهران الثالثة، ١٩٦٧ م - ١٣٨٧ هـ",-,0,0,MaktabaShamelaAM,A. Musto
1241,Hidāyat al-Rāghib li-Sharḥ ʿUmdat al-Ṭālib ed. Rakāʾiz,هداية الراغب لشرح عمدة الطالب - ط ركائز,1765,الفقه الحنبلي,-,"أنس بن عادل اليتامي, عبد العزيز بن عدنان العيدان :: دار ركائز للنشر ولتوزيع - الكويت الأولى، ١٤٤٢ هـ - ٢٠٢١ م",-,0,0,MaktabaShamelaAM,A. Musto
1242,Muʿjam al-Maṭbūʿāt al-ʿArabiyya wa-al-Muʿarraba,معجم المطبوعات العربية والمعربة,329,فهارس الكتب والأدلة,-,:: مطبعة سركيس بمصر ١٣٤٦ هـ - ١٩٢٨ م,-,2044,333005,MaktabaShamelaAM,A. Musto
1249,Mā Rawāhu al-Akābir ʿan Mālik li-Muḥammad ibn Makhlad,ما رواه الأكابر عن مالك لمحمد بن مخلد,390,كتب السنة,-,"عواد الخلف :: مؤسسة الريان - بيروت الأولى، ١٤١٦",-,61,3380,MaktabaShamelaAM,A. Musto
1250,Tahdhīb Mustamirr al-Awhām ʿalā Dhawī al-Maʿrifa wa-Ulī al-Afhām ed. al-Shawāmī,تهذيب مستمر الأوهام على ذوي المعرفة وأولي الأفهام - ت الشوامي,708,التراجم والطبقات,-,":: المكتبة العمرية - دار الذخائر، القاهرة الأولى، ١٤٤٤ هـ - ٢٠٢٢ م",-,0,0,MaktabaShamelaAM,A. Musto
1254,Sunan Saʿīd ibn Manṣūr - Bidāyat al-Tafsīr ed. al-Ḥamīd,سنن سعيد بن منصور - بداية التفسير - ت الحميد,294,كتب السنة,-,"د سعد بن عبد الله بن عبد العزيز آل حميد :: دار الصميعي للنشر والتوزيع الأولى، ١٤١٧ هـ - ١٩٩٧ م",-,2340,96791,MaktabaShamelaAM,A. Musto
1283,Irshād al-Mubtadī wa-Tadhkirat al-Muntahī fī al-Qirāʾāt al-ʿAshr ed. al-ʿIlmiyya,إرشاد المبتدي وتذكرة المنتهي في القراءات العشر - ط العلمية,2400,التجويد والقراءات,-,"د عثمان محمود غزال :: دار الكتب العلمية الأولى، ١٤٢٨ هـ - ٢٠٠٧ م",-,0,0,MaktabaShamelaAM,A. Musto
1288,Juzʾ Abī ʿArūba al-Ḥarrānī bi-Riwāyat al-Anṭākī,جزء أبي عروبة الحراني برواية الأنطاكي,399,كتب السنة,-,عبد الرحيم محمد أحمد القشقري :: مكتبة الرشد - الرياض,-,75,3697,MaktabaShamelaAM,A. Musto
1290,Tahdhīb al-Tahdhīb ed. al-Maʿrifa,تهذيب التهذيب - ط المعرفة,202,التراجم والطبقات,-,"خليل مأمون شيحا، عمر السلامي، علي بن مسعود :: دار المعرفة - بيروت الأولى، ١٤١٧ هـ - ١٩٩٦ م",-,0,0,MaktabaShamelaAM,A. Musto
1293,Tahdhīb al-Tahdhīb ed. al-Risāla,تهذيب التهذيب - ط الرسالة,202,التراجم والطبقات,-,":: مؤسسة الرسالة - بيروت الأولى، ١٤٣٥ هـ - ٢٠١٤ م",-,0,0,MaktabaShamelaAM,A. Musto
1304,Iʿtilāl al-Qulūb - al-Kharāʾiṭī,اعتلال القلوب - الخرائطي,275,كتب السنة,-,"حمدي الدمرداش :: مكتبة نزار مصطفى الباز، مكة المكرمة الثانية، ١٤٢١ هـ - ٢٠٠٠ م",-,880,63041,MaktabaShamelaAM,A. Musto
1305,Fawāʾid Muḥammad ibn Makhlad,فوائد محمد بن مخلد,390,كتب السنة,-,صلاح عايض الشلاحي :: مطبعة الفتح - مصر,-,35,2437,MaktabaShamelaAM,A. Musto
1309,Gharīb al-Ḥadīth - Abū ʿUbayd ed. al-Hindiyya,غريب الحديث - أبو عبيد - ط الهندية,26,الغريب والمعاجم,-,"د. محمد عبد المعيد خان :: مطبعة دائرة المعارف العثمانية، حيدر آباد- الدكن الأولى، ١٣٨٤ هـ - ١٩٦٤ م",-,1659,153171,MaktabaShamelaAM,A. Musto
1311,Akhlāq al-ʿUlamāʾ li-al-Ājurrī,أخلاق العلماء للآجري,264,الرقائق والآداب والأذكار,-,:: رئاسة إدارات البحوث العلمية والإفتاء والدعوة والإرشاد - السعودية,-,147,11811,MaktabaShamelaAM,A. Musto
1318,Ṣifāt Rabb al-ʿĀlamīn ed. Tamālat,صفات رب العالمين - ت تمالت,2932,العقيدة,-,"عمار تمالت :: دار الخزانة - الكويت الأولى، ١٤٤٢ هـ - ٢٠٢١ م",-,0,0,MaktabaShamelaAM,A. Musto
1319,Taysīr Masāʾil al-Fiqh Sharḥ al-Rawḍ al-Murbiʿ,تيسير مسائل الفقه شرح الروض المربع,1313,الفقه الحنبلي,-,":: مكتبة الرشد، الرياض - السعودية الأولى، ١٤٢٦ هـ - ٢٠٠٥ م",-,0,0,MaktabaShamelaAM,A. Musto
1326,Sharḥ al-Mukhtaṣar al-Kabīr li-al-Abharī,شرح المختصر الكبير للأبهري,1835,الفقه المالكي,-,"أحمد عبد الله حسن :: جمعية دار البر - دبي الأولى، ١٤٢٢ هـ - ٢٠٢٠ م.",-,0,0,MaktabaShamelaAM,A. Musto
1330,Ḥadāʾiq al-Awliyāʾ,حدائق الأولياء,709,الرقائق والآداب والأذكار,-,":: دار الكتب العلمية، بيروت - لبنان الأولى، ٢٠٠٩ م",-,0,0,MaktabaShamelaAM,A. Musto
1336,Amālī al-Zajjājī,أمالي الزجاجي,789,الأدب,-,"عبد السلام هارون :: دار الجيل - بيروت الثانية، ١٤٠٧ هـ - ١٩٨٧ م",-,247,27632,MaktabaShamelaAM,A. Musto
1337,Ḥāshiyat al-Sindī ʿalā Sunan al-Tirmidhī,حاشية السندي على سنن الترمذي,471,شروح الحديث,-,"امتياز أحمد عبد الرؤوف الجمالي السندي، عبد الباقي إدريس السندي، عبد القادر عبد الله السندي :: دار الكتب العلمية، بيروت - لبنان الأولى، ١٤٤٢ هـ - ٢٠٢١ م",-,0,0,MaktabaShamelaAM,A. Musto
